pid,milk,fat,fat_percent,milk_wt
2726,3.62357,-5.30640,-0.01261,1
2727,73.59043,6.11650,0.01140,1
2728,-20.06813,10.10199,0.03891,1
2729,-210.08683,-16.00332,-0.01138,1
2730,-138.59543,-1.75267,0.01610,1
2731,-316.43481,-13.00075,0.01677,1
2732,-217.18449,-13.95742,-0.01570,1
2733,-67.77833,-4.44740,0.00074,1
2734,211.55048,-5.02546,-0.06199,1
2735,-36.81954,-0.95563,0.00912,1
2736,110.89621,5.35399,-0.01061,1
2737,-7.13469,-8.64998,-0.03731,1
2738,-81.28185,-12.20834,-0.02943,1
2739,-154.90897,-10.54018,-0.00397,1
2740,-132.04421,-3.83223,0.00938,1
2741,-90.22511,1.26050,0.02223,1
2742,-111.49854,-12.52763,-0.03168,1
2743,-84.50544,-0.33269,0.00762,1
2744,-264.25190,-17.70109,-0.01347,1
2745,-9.48507,-10.82585,-0.04060,1
2746,217.57444,1.61214,-0.03787,1
2747,3.93085,3.06751,0.00952,1
2748,-131.63489,-14.56813,-0.02173,1
2749,-24.27946,2.70505,0.01489,1
2750,-262.57120,-7.95362,0.02839,1
2751,79.70445,6.00106,0.00066,1
2752,-55.18066,-1.36826,-0.00301,1
2753,-380.09980,-20.40951,0.01079,1
2754,-204.02906,-12.86021,0.00970,1
2755,11.00413,4.44154,0.00589,1
2756,-143.46069,-4.96798,0.01054,1
2757,-127.12385,-5.62042,0.01517,1
2758,-102.59551,-11.56737,-0.01964,1
2759,-74.68733,-9.09230,-0.01762,1
2760,-18.99599,-1.05666,-0.00526,1
2761,-47.37664,0.38080,0.01244,1
2762,-10.94781,-1.63654,0.00475,1
2763,-103.97010,-2.69675,0.00944,1
2764,157.96961,7.34932,-0.01207,1
2765,27.48225,-10.29195,-0.05449,1
2766,-25.93969,-7.68170,-0.02473,1
2767,-82.18581,0.92006,0.02559,1
2768,114.24970,4.92677,-0.00022,1
2769,34.73234,-5.22485,-0.02635,1
2770,-47.99463,-3.73450,-0.00103,1
2771,-23.64580,-0.55061,0.00686,1
2772,-170.14248,-28.79237,-0.06428,1
2773,117.60351,-1.67317,-0.03648,1
2774,172.61186,2.32743,-0.03674,1
2775,182.47148,10.99939,-0.00155,1
2776,-60.07378,0.51246,0.01214,1
2777,-139.90005,-10.79935,-0.01212,1
2778,144.39494,5.64562,-0.00886,1
2779,-167.38691,-7.91181,0.01191,1
2780,-316.20160,-10.08013,0.02301,1
2781,-233.79324,-4.09137,0.04126,1
2782,-218.65793,-16.52621,-0.01588,1
2783,-202.35385,-14.49900,-0.01063,1
2784,-211.19587,-4.51579,0.02746,1
2785,234.99802,4.40436,-0.02862,1
2786,229.99300,6.93912,-0.01917,1
2787,-131.79324,-13.21115,-0.01617,1
2788,8.44893,-0.01355,-0.00108,1
2789,-180.77691,-5.06302,0.01694,1
2790,153.89371,12.52531,-0.00140,1
2791,-227.29278,-9.48897,0.02157,1
2792,-361.70273,-6.71794,0.05057,1
2793,12.55775,-0.75842,0.00549,1
2794,182.97856,4.84578,-0.02574,1
2795,-258.21357,-11.80680,0.01824,1
2796,14.77075,11.21150,0.02583,1
2797,60.28981,3.07275,-0.00805,1
2798,-355.45008,-19.15294,0.00238,1
2799,79.64429,-1.79223,-0.02470,1
2800,-47.05898,-7.25387,-0.01410,1
2801,206.90899,2.17001,-0.03276,1
2802,-137.07688,-10.72058,-0.01699,1
2803,-224.19847,-16.92773,-0.01870,1
2804,-198.55509,-12.09917,0.00459,1
2805,-45.27302,-9.09605,-0.01804,1
2806,52.42302,9.03447,0.02153,1
2807,316.56073,11.43314,-0.03353,1
2808,-211.62839,-7.46990,0.00979,1
2809,-247.02584,-9.91004,0.02400,1
2810,155.40518,-1.29807,-0.04036,1
2811,-121.53914,7.03165,0.04722,1
2812,18.56170,-9.53833,-0.03993,1
2813,21.99353,-0.32728,-0.01011,1
2814,10.11279,-9.60493,-0.03548,1
2815,-132.06576,-7.82263,-0.00263,1
2816,-260.62227,-8.36963,0.02513,1
2817,114.56309,2.19234,-0.02487,1
2818,-142.77087,-3.14810,0.01515,1
2819,-259.75409,-5.02398,0.03954,1
2820,54.36899,6.77750,0.01061,1
2821,-228.36060,-14.48945,-0.00080,1
2822,-58.47636,-10.66406,-0.03133,1
2823,-17.11984,7.96243,0.02100,1
2824,-346.35360,-28.15714,-0.03047,1
2825,-324.99463,-17.89121,0.00521,1
2826,100.73558,-0.09696,-0.02455,1
2827,20.98591,3.39393,0.00098,1
2828,-268.48966,-10.56257,0.02370,1
2829,-297.65455,-5.95672,0.04818,1
2830,18.63708,-5.51869,-0.02974,1
2831,-56.69031,-3.44601,0.00457,1
2832,185.83090,8.81204,-0.00790,1
2833,41.61766,7.35010,0.01584,1
2834,87.28272,1.41660,-0.00582,1
2835,-140.47129,-4.04046,0.01327,1
2836,-213.68794,-19.31680,-0.01940,1
2837,-168.38949,-1.60763,0.02979,1
2838,-31.23321,0.80925,0.01144,1
2839,160.24976,12.85535,0.02378,1
2840,153.59721,7.65114,0.00118,1
2841,23.76317,-0.65278,-0.00813,1
2842,105.13318,21.04888,0.05234,1
2843,175.57676,6.82899,-0.00916,1
2844,150.39813,13.02154,0.01588,1
2845,18.24934,7.35017,0.03584,1
2846,91.50425,10.24185,0.02043,1
2847,-221.73056,8.93244,0.08524,1
2848,-69.58625,-1.10705,0.00959,1
2849,-192.13537,4.87708,0.06696,1
2850,271.49872,3.47164,-0.04583,1
2851,-38.71499,-0.54363,0.00343,1
2852,53.62162,12.51684,0.04682,1
2853,-136.58958,-0.86974,0.03640,1
2854,1.27858,5.61587,0.01731,1
2855,-267.23963,2.61803,0.06656,1
2856,-253.46894,-13.05569,0.01689,1
2857,35.67659,7.89873,0.01695,1
2858,-142.23844,-7.98235,0.00777,1
2859,-131.77701,-6.82881,0.01046,1
2860,29.63232,1.87659,-0.00120,1
2861,-15.64449,10.48403,0.04754,1
2862,44.84823,-7.95452,-0.03969,1
2863,10.11427,8.72287,0.02856,1
2864,269.74603,13.91361,-0.01165,1
2865,-249.12903,-15.94454,-0.00096,1
2866,-7.89973,7.92730,0.03188,1
2867,-89.76979,4.70888,0.04676,1
2868,-259.40170,-12.47533,0.01900,1
2869,-271.47636,-6.08499,0.03505,1
2870,-2.90607,1.25332,0.00291,1
2871,-191.06421,-3.57185,0.03168,1
2872,87.11796,1.67652,-0.00251,1
2873,-325.49724,-4.07654,0.06325,1
2874,203.68209,13.05854,-0.00494,1
2875,3.59035,8.77453,0.04339,1
2876,229.98086,11.59902,-0.01003,1
2877,-117.75507,-2.95401,0.00415,1
2878,155.81461,14.56662,0.02105,1
2879,88.48936,12.45361,0.03127,1
2880,28.19819,10.93648,0.02909,1
2881,-298.98572,-8.43197,0.02813,1
2882,44.08829,0.28874,-0.00774,1
2883,36.28951,-1.02309,-0.01890,1
2884,66.33060,-2.47958,-0.03388,1
2885,-1.73076,-4.51289,-0.00787,1
2886,-78.25501,4.15031,0.03618,1
2887,354.44656,10.72564,-0.03665,1
2888,32.15420,2.67679,0.00513,1
2889,136.83961,15.76261,0.02055,1
2890,249.55491,11.39586,-0.01465,1
2891,-335.49527,-15.60140,0.01269,1
2892,412.94472,9.85267,-0.06434,1
2893,317.20803,19.01758,-0.00903,1
2894,-61.97660,-5.07786,-0.00454,1
2895,256.05258,9.26223,-0.02608,1
2896,-68.23054,-3.96935,0.00162,1
2897,251.73106,12.01556,-0.01613,1
2898,-2.84484,-5.66993,-0.02256,1
2899,-25.84320,-3.60186,0.00240,1
2900,-55.39587,6.96530,0.03740,1
2901,-1.44788,1.40672,0.00439,1
2902,-65.84388,8.24794,0.04606,1
2903,462.30077,14.26247,-0.04499,1
2904,-116.35950,1.49503,0.04291,1
2905,88.49306,5.27609,-0.00427,1
2906,251.58865,18.74616,0.02099,1
2907,57.39311,15.08253,0.04686,1
2908,402.02561,19.31049,-0.01831,1
2909,-64.75451,-3.84441,0.00726,1
2910,51.19157,2.78815,0.00461,1
2911,-122.42899,2.19902,0.04014,1
2912,328.49994,22.16012,0.01912,1
2913,-44.45037,-3.80656,0.01375,1
2914,40.97050,10.77555,0.03835,1
2915,-70.74890,1.73223,0.00529,1
2916,-79.35421,-12.60391,-0.02229,1
2917,84.42569,10.02848,0.01469,1
2918,4.91466,7.66027,0.03307,1
2919,-210.56668,-2.77555,0.03802,1
2920,-89.65239,4.11351,0.02888,1
2921,173.87456,9.15311,-0.00490,1
2922,12.45995,16.02428,0.05408,1
2923,289.32078,5.40407,-0.05200,1
2924,106.32435,7.58089,0.01249,1
2925,121.28257,-10.21235,-0.06575,1
2926,-79.63919,-4.97299,0.00781,1
2927,82.04353,3.36967,0.00549,1
2928,105.39206,-0.87521,-0.02388,1
2929,88.72860,-1.20593,-0.02094,1
2930,-175.16864,-4.74896,0.02278,1
2931,-58.51462,-1.49047,-0.00100,1
2932,56.76553,-2.88228,-0.02288,1
2933,16.60732,-2.73172,-0.00958,1
2934,-23.59076,-7.11827,-0.01320,1
2935,-168.03545,-11.35948,-0.00544,1
2936,122.76424,-3.88606,-0.04386,1
2937,-124.42872,-15.15315,-0.03802,1
2938,52.66326,-2.35775,-0.02445,1
2939,-242.67759,-9.00230,0.00896,1
2940,136.40651,-12.79681,-0.08937,1
2941,-72.65290,0.54935,0.02197,1
2942,140.06352,9.33530,-0.00583,1
2943,-110.56340,-5.77583,0.00409,1
2944,112.21889,3.55867,-0.01344,1
2945,143.47947,8.30520,-0.00286,1
2946,-23.47063,-15.80652,-0.04906,1
2947,147.19909,-4.49426,-0.05316,1
2948,102.29616,-5.26835,-0.04144,1
2949,-179.05921,-14.50581,-0.01432,1
2950,156.39877,-8.10609,-0.05648,1
2951,210.66239,8.99693,-0.01909,1
2952,-54.94487,-2.06062,0.00296,1
2953,127.14627,1.67913,-0.01618,1
2954,31.03205,-3.45433,-0.01934,1
2955,-152.81347,-1.87673,0.02983,1
2956,96.50003,1.58357,-0.01142,1
2957,-90.54546,-4.97212,-0.00364,1
2958,-291.50542,-16.80341,0.00200,1
2959,215.49224,7.16029,-0.02675,1
2960,319.39697,2.19848,-0.05789,1
2961,117.89764,8.72539,0.01576,1
2962,-391.97800,-15.64899,0.02634,1
2963,175.59970,2.81458,-0.03750,1
2964,172.28061,12.18743,0.00378,1
2965,62.28448,-1.93166,-0.03479,1
2966,-184.75438,-11.76972,-0.01285,1
2967,-151.07968,-10.08616,-0.01027,1
2968,-59.34900,-8.50506,-0.02729,1
2969,-111.72455,-2.88449,0.02098,1
2970,-7.82492,-0.33784,-0.00555,1
2971,219.69626,18.25008,0.00896,1
2972,-384.07132,-17.37082,0.01917,1
2973,368.22426,8.93660,-0.05496,1
2974,-88.78159,-11.91667,-0.02850,1
2975,142.07397,14.34734,0.01406,1
2976,-75.16554,-13.46517,-0.03998,1
2977,-110.30637,8.25367,0.05109,1
2978,34.65912,2.67477,-0.00065,1
2979,-104.91036,0.01436,0.01061,1
2980,100.27259,11.53900,0.02367,1
2981,-8.62119,-1.89134,-0.00100,1
2982,20.36013,15.29148,0.04915,1
2983,188.40528,17.71337,0.02329,1
2984,-15.56636,-9.77811,-0.03614,1
2985,-112.07371,-0.72093,0.01539,1
2986,-51.05694,1.43576,0.01251,1
2987,17.99141,0.68685,0.00509,1
2988,273.77476,14.50290,-0.00143,1
2989,-355.51299,-17.25535,0.01574,1
2990,-107.67753,-2.75396,0.02357,1
2991,165.91960,14.50712,0.02282,1
2992,-138.38301,-10.58938,-0.02468,1
2993,189.35490,8.60540,-0.01220,1
2994,285.19453,13.82040,-0.01583,1
2995,192.82949,15.29161,0.01060,1
2996,110.42059,9.84621,0.01559,1
2997,66.45652,-3.23715,-0.01359,1
2998,290.48892,20.94933,0.00078,1
2999,-19.94311,3.53153,0.01796,1
3000,32.74320,4.96606,0.01502,1
3001,90.46116,3.97507,-0.01221,1
3002,-374.81640,-16.86505,0.02416,1
3003,0.40236,-13.36530,-0.05193,1
3004,-55.93875,0.41832,0.01046,1
3005,-17.25221,-8.41187,-0.01781,1
3006,-56.10592,0.83022,0.02205,1
3007,-23.60731,1.33486,0.01536,1
3008,-1.33908,0.04119,-0.00633,1
3009,37.92245,-8.92751,-0.03918,1
3010,-94.90735,-6.72212,-0.00637,1
3011,-120.43610,-6.97839,0.00078,1
3012,369.35586,7.81863,-0.05096,1
3013,9.94943,-2.31520,-0.00313,1
3014,-2.60883,-1.23363,-0.00469,1
3015,-138.97374,-3.26293,0.01651,1
3016,-14.01734,-8.11440,-0.02096,1
3017,144.85390,9.61257,-0.00581,1
3018,-97.68052,5.63760,0.05002,1
3019,-290.92701,-11.28750,0.03326,1
3020,145.22944,-1.75998,-0.03486,1
3021,-40.58427,4.41101,0.02586,1
3022,76.95013,10.47299,0.00888,1
3023,50.08256,-0.89798,-0.01878,1
3024,98.02853,5.72772,-0.00768,1
3025,191.37946,8.96822,-0.00216,1
3026,82.37204,-0.62096,-0.01141,1
3027,-82.64024,-6.64369,-0.00298,1
3028,197.25667,16.14699,0.02154,1
3029,-219.93488,-12.47060,-0.00454,1
3030,77.69538,11.45521,0.02376,1
3031,-168.88248,-7.29895,0.00740,1
3032,90.65145,12.76449,0.02526,1
3033,96.26151,2.35119,-0.00628,1
3034,215.83648,7.80977,-0.02396,1
3035,-229.51083,-13.57747,-0.01577,1
3036,-149.26360,-4.18527,0.01541,1
3037,-0.78596,-2.90440,-0.01051,1
3038,-73.88675,6.06686,0.02626,1
3039,76.12840,1.25740,-0.01506,1
3040,-319.29441,-19.62848,0.00272,1
3041,-26.35205,-2.35889,-0.01632,1
3042,-53.09802,-6.24044,-0.00855,1
3043,85.69905,6.95061,0.00962,1
3044,-72.49201,-2.46318,0.00910,1
3045,-128.46393,-4.25444,0.01230,1
3046,-47.55407,-3.89938,-0.00286,1
3047,-173.31015,-5.42657,0.01651,1
3048,-4.14280,-9.18097,-0.02589,1
3049,-38.92227,4.70988,0.02538,1
3050,76.17167,2.10297,-0.01022,1
3051,388.24814,14.85217,-0.02896,1
3052,-295.43693,-18.22829,-0.00930,1
3053,225.73497,4.95729,-0.03786,1
3054,-124.08544,-9.28531,-0.00669,1
3055,76.60945,-0.16076,-0.02187,1
3056,-55.30780,2.69416,0.03109,1
3057,12.90807,-2.98318,-0.00786,1
3058,239.02455,7.68036,-0.01841,1
3059,-191.99543,-10.19240,0.00878,1
3060,94.70689,-8.27488,-0.04235,1
3061,-287.69354,-5.10451,0.03985,1
3062,-38.42996,0.49364,0.00413,1
3063,149.57677,11.80014,0.01072,1
3064,-7.75650,-5.05979,-0.02707,1
3065,102.80771,4.49448,-0.00138,1
3066,-255.86008,-10.69216,0.01512,1
3067,-131.97940,-1.17674,0.02591,1
3068,-318.14424,-18.87969,0.00925,1
3069,128.12950,7.09313,0.00893,1
3070,-265.65806,-13.36472,0.00668,1
3071,282.56731,18.97585,0.01621,1
3072,-177.83036,-9.15916,0.00488,1
3073,-273.13124,-17.21286,-0.01255,1
3074,-35.09235,5.23329,0.02559,1
3075,94.00299,3.82341,-0.01216,1
3076,-27.36609,-13.89030,-0.03943,1
3077,237.72994,8.01419,-0.02992,1
3078,185.91032,12.92557,0.00986,1
3079,141.34496,5.62621,-0.01551,1
3080,-1.69351,3.47559,0.01223,1
