snp,1,2,3,4,5
SNP4743,,,1,,
SNP4744,,,1,,
SNP4745,,,1,,
SNP4746,,,1,,
SNP4747,,,1,,
SNP4748,,,1,,
SNP4749,,,1,,
SNP4750,,,1,,
SNP4751,,,1,,
SNP4752,,,1,,
SNP4753,,,1,,
SNP4754,,,1,,
SNP4755,,,1,,
SNP4756,,,1,,
SNP4757,,,1,,
SNP4758,,,1,,
SNP4759,,,1,,
SNP4760,,,1,,
SNP4761,,,1,,
SNP4762,,,1,,
SNP4763,,,1,,
SNP4764,,,1,,
SNP4765,,,1,,
SNP4766,,,1,,
SNP4767,,,1,,
SNP4768,,,1,,
SNP4769,,,1,,
SNP4770,,,1,,
SNP4771,,,1,,
SNP4772,,,1,,
SNP4773,,,1,,
SNP4774,,,1,,
SNP4775,,,1,,
SNP4776,,,1,,
SNP4777,,,1,,
SNP4778,,,1,,
SNP4779,,,1,,
SNP4780,,,1,,
SNP4781,,,1,,
SNP4782,,,1,,
SNP4783,,,1,,
SNP4784,,,1,,
SNP4785,,,1,,
SNP4786,,,1,,
SNP4787,,,1,,
SNP4788,,,1,,
SNP4789,,,1,,
SNP4790,,,1,,
SNP4791,,,1,,
SNP4792,,,1,,
SNP4793,,,1,,
SNP4794,,,1,,
SNP4795,,,1,,
SNP4796,,,1,,
SNP4797,,,1,,
SNP4798,,,1,,
SNP4799,,,1,,
SNP4800,,,1,,
SNP4801,,,1,,
SNP4802,,,1,,
SNP4803,,,1,,
SNP4804,,,1,,
SNP4805,,,1,,
SNP4806,,,1,,
SNP4807,,,1,,
SNP4808,,,1,,
SNP4809,,,1,,
SNP4810,,,1,,
SNP4811,,,1,,
SNP4812,,,1,,
SNP4813,,,1,,
SNP4814,,,1,,
SNP4815,,,1,,
SNP4816,,,1,,
SNP4817,,,1,,
SNP4818,,,1,,
SNP4819,,,1,,
SNP4820,,,1,,
SNP4821,,,1,,
SNP4822,,,1,,
SNP4823,,,1,,
SNP4824,,,1,,
SNP4825,,,1,,
SNP4826,,,1,,
SNP4827,,,1,,
SNP4828,,,1,,
SNP4829,,,1,,
SNP4830,,,1,,
SNP4831,,,1,,
SNP4832,,,1,,
SNP4833,,,1,,
SNP4834,,,1,,
SNP4835,,,1,,
SNP4836,,,1,,
SNP4837,,,1,,
SNP4838,,,1,,
SNP4839,,,1,,
SNP4840,,,1,,
SNP4841,,,1,,
SNP4842,,,1,,
SNP4843,,,1,,
SNP4844,,,1,,
SNP4845,,,1,,
SNP4846,,,1,,
SNP4847,,,1,,
SNP4848,,,1,,
SNP4849,,,1,,
SNP4850,,,1,,
SNP4851,,,1,,
SNP4852,,,1,,
SNP4853,,,1,,
SNP4854,,,1,,
SNP4855,,,1,,
SNP4856,,,1,,
SNP4857,,,1,,
SNP4858,,,1,,
SNP4859,,,1,,
SNP4860,,,1,,
SNP4861,,,1,,
SNP4862,,,1,,
SNP4863,,,1,,
SNP4864,,,1,,
SNP4865,,,1,,
SNP4866,,,1,,
SNP4867,,,1,,
SNP4868,,,1,,
SNP4869,,,1,,
SNP4870,,,1,,
SNP4871,,,1,,
SNP4872,,,1,,
SNP4873,,,1,,
SNP4874,,,1,,
SNP4875,,,1,,
SNP4876,,,1,,
SNP4877,,,1,,
SNP4878,,,1,,
SNP4879,,,1,,
SNP4880,,,1,,
SNP4881,,,1,,
SNP4882,,,1,,
SNP4883,,,1,,
SNP4884,,,1,,
SNP4885,,,1,,
SNP4886,,,1,,
SNP4887,,,1,,
SNP4888,,,1,,
SNP4889,,,1,,
SNP4890,,,1,,
SNP4891,,,1,,
SNP4892,,,1,,
SNP4893,,,1,,
SNP4894,,,1,,
SNP4895,,,1,,
SNP4896,,,1,,
SNP4897,,,1,,
SNP4898,,,1,,
SNP4899,,,1,,
SNP4900,,,1,,
SNP4901,,,1,,
SNP4902,,,1,,
SNP4903,,,1,,
SNP4904,,,1,,
SNP4905,,,1,,
SNP4906,,,1,,
SNP4907,,,1,,
SNP4908,,,1,,
SNP4909,,,1,,
SNP4910,,,1,,
SNP4911,,,1,,
SNP4912,,,1,,
SNP4913,,,1,,
SNP4914,,,1,,
SNP4915,,,1,,
SNP4916,,,1,,
SNP4917,,,1,,
SNP4918,,,1,,
SNP4919,,,1,,
SNP4920,,,1,,
SNP4921,,,1,,
SNP4922,,,1,,
SNP4923,,,1,,
SNP4924,,,1,,
SNP4925,,,1,,
SNP4926,,,1,,
SNP4927,,,1,,
SNP4928,,,1,,
SNP4929,,,1,,
SNP4930,,,1,,
SNP4931,,,1,,
SNP4932,,,1,,
SNP4933,,,1,,
SNP4934,,,1,,
SNP4935,,,1,,
SNP4936,,,1,,
SNP4937,,,1,,
SNP4938,,,1,,
SNP4939,,,1,,
SNP4940,,,1,,
SNP4941,,,1,,
SNP4942,,,1,,
SNP4943,,,1,,
SNP4944,,,1,,
SNP4945,,,1,,
SNP4946,,,1,,
SNP4947,,,1,,
SNP4948,,,1,,
SNP4949,,,1,,
SNP4950,,,1,,
SNP4951,,,1,,
SNP4952,,,1,,
SNP4953,,,1,,
SNP4954,,,1,,
SNP4955,,,1,,
SNP4956,,,1,,
SNP4957,,,1,,
SNP4958,,,1,,
SNP4959,,,1,,
SNP4960,,,1,,
SNP4961,,,1,,
SNP4962,,,1,,
SNP4963,,,1,,
SNP4964,,,1,,
SNP4965,,,1,,
SNP4966,,,1,,
SNP4967,,,1,,
SNP4968,,,1,,
SNP4969,,,1,,
SNP4970,,,1,,
SNP4971,,,1,,
SNP4972,,,1,,
SNP4973,,,1,,
SNP4974,,,1,,
SNP4975,,,1,,
SNP4976,,,1,,
SNP4977,,,1,,
SNP4978,,,1,,
SNP4979,,,1,,
SNP4980,,,1,,
SNP4981,,,1,,
SNP4982,,,1,,
SNP4983,,,1,,
SNP4984,,,1,,
SNP4985,,,1,,
SNP4986,,,1,,
SNP4987,,,1,,
SNP4988,,,1,,
SNP4989,,,1,,
SNP4990,,,1,,
SNP4991,,,1,,
SNP4992,,,1,,
SNP4993,,,1,,
SNP4994,,,1,,
SNP4995,,,1,,
SNP4996,,,1,,
SNP4997,,,1,,
SNP4998,,,1,,
SNP4999,,,1,,
SNP5000,,,1,,
SNP5001,,,1,,
SNP5002,,,1,,
SNP5003,,,1,,
SNP5004,,,1,,
SNP5005,,,1,,
SNP5006,,,1,,
SNP5007,,,1,,
SNP5008,,,1,,
SNP5009,,,1,,
SNP5010,,,1,,
SNP5011,,,1,,
SNP5012,,,1,,
SNP5013,,,1,,
SNP5014,,,1,,
SNP5015,,,1,,
SNP5016,,,1,,
SNP5017,,,1,,
SNP5018,,,1,,
SNP5019,,,1,,
SNP5020,,,1,,
SNP5021,,,1,,
SNP5022,,,1,,
SNP5023,,,1,,
SNP5024,,,1,,
SNP5025,,,1,,
SNP5026,,,1,,
SNP5027,,,1,,
SNP5028,,,1,,
SNP5029,,,1,,
SNP5030,,,1,,
SNP5031,,,1,,
SNP5032,,,1,,
SNP5033,,,1,,
SNP5034,,,1,,
SNP5035,,,1,,
SNP5036,,,1,,
SNP5037,,,1,,
SNP5038,,,1,,
SNP5039,,,1,,
SNP5040,,,1,,
SNP5041,,,1,,
SNP5042,,,1,,
SNP5043,,,1,,
SNP5044,,,1,,
SNP5045,,,1,,
SNP5046,,,1,,
SNP5047,,,1,,
SNP5048,,,1,,
SNP5049,,,1,,
SNP5050,,,1,,
SNP5051,,,1,,
SNP5052,,,1,,
SNP5053,,,1,,
SNP5054,,,1,,
SNP5055,,,1,,
SNP5056,,,1,,
SNP5057,,,1,,
SNP5058,,,1,,
SNP5059,,,1,,
SNP5060,,,1,,
SNP5061,,,1,,
SNP5062,,,1,,
SNP5063,,,1,,
SNP5064,,,1,,
SNP5065,,,1,,
SNP5066,,,1,,
SNP5067,,,1,,
SNP5068,,,1,,
SNP5069,,,1,,
SNP5070,,,1,,
SNP5071,,,1,,
SNP5072,,,1,,
SNP5073,,,1,,
SNP5074,,,1,,
SNP5075,,,1,,
SNP5076,,,1,,
SNP5077,,,1,,
SNP5078,,,1,,
SNP5079,,,1,,
SNP5080,,,1,,
SNP5081,,,1,,
SNP5082,,,1,,
SNP5083,,,1,,
SNP5084,,,1,,
SNP5085,,,1,,
SNP5086,,,1,,
SNP5087,,,1,,
SNP5088,,,1,,
SNP5089,,,1,,
SNP5090,,,1,,
SNP5091,,,1,,
SNP5092,,,1,,
SNP5093,,,1,,
SNP5094,,,1,,
SNP5095,,,1,,
SNP5096,,,1,,
SNP5097,,,1,,
SNP5098,,,1,,
SNP5099,,,1,,
SNP5100,,,1,,
SNP5101,,,1,,
SNP5102,,,1,,
SNP5103,,,1,,
SNP5104,,,1,,
SNP5105,,,1,,
SNP5106,,,1,,
SNP5107,,,1,,
SNP5108,,,1,,
SNP5109,,,1,,
SNP5110,,,1,,
SNP5111,,,1,,
SNP5112,,,1,,
SNP5113,,,1,,
SNP5114,,,1,,
SNP5115,,,1,,
SNP5116,,,1,,
SNP5117,,,1,,
SNP5118,,,1,,
SNP5119,,,1,,
SNP5120,,,1,,
SNP5121,,,1,,
SNP5122,,,1,,
SNP5123,,,1,,
SNP5124,,,1,,
SNP5125,,,1,,
SNP5126,,,1,,
SNP5127,,,1,,
SNP5128,,,1,,
SNP5129,,,1,,
SNP5130,,,1,,
SNP5131,,,1,,
SNP5132,,,1,,
SNP5133,,,1,,
SNP5134,,,1,,
SNP5135,,,1,,
SNP5136,,,1,,
SNP5137,,,1,,
SNP5138,,,1,,
SNP5139,,,1,,
SNP5140,,,1,,
SNP5141,,,1,,
SNP5142,,,1,,
SNP5143,,,1,,
SNP5144,,,1,,
SNP5145,,,1,,
SNP5146,,,1,,
SNP5147,,,1,,
SNP5148,,,1,,
SNP5149,,,1,,
SNP5150,,,1,,
SNP5151,,,1,,
SNP5152,,,1,,
SNP5153,,,1,,
SNP5154,,,1,,
SNP5155,,,1,,
SNP5156,,,1,,
SNP5157,,,1,,
SNP5158,,,1,,
SNP5159,,,1,,
SNP5160,,,1,,
SNP5161,,,1,,
SNP5162,,,1,,
SNP5163,,,1,,
SNP5164,,,1,,
SNP5165,,,1,,
SNP5166,,,1,,
SNP5167,,,1,,
SNP5168,,,1,,
SNP5169,,,1,,
SNP5170,,,1,,
SNP5171,,,1,,
SNP5172,,,1,,
SNP5173,,,1,,
SNP5174,,,1,,
SNP5175,,,1,,
SNP5176,,,1,,
SNP5177,,,1,,
SNP5178,,,1,,
SNP5179,,,1,,
SNP5180,,,1,,
SNP5181,,,1,,
SNP5182,,,1,,
SNP5183,,,1,,
SNP5184,,,1,,
SNP5185,,,1,,
SNP5186,,,1,,
SNP5187,,,1,,
SNP5188,,,1,,
SNP5189,,,1,,
SNP5190,,,1,,
SNP5191,,,1,,
SNP5192,,,1,,
SNP5193,,,1,,
SNP5194,,,1,,
SNP5195,,,1,,
SNP5196,,,1,,
SNP5197,,,1,,
SNP5198,,,1,,
SNP5199,,,1,,
SNP5200,,,1,,
SNP5201,,,1,,
SNP5202,,,1,,
SNP5203,,,1,,
SNP5204,,,1,,
SNP5205,,,1,,
SNP5206,,,1,,
SNP5207,,,1,,
SNP5208,,,1,,
SNP5209,,,1,,
SNP5210,,,1,,
SNP5211,,,1,,
SNP5212,,,1,,
SNP5213,,,1,,
SNP5214,,,1,,
SNP5215,,,1,,
SNP5216,,,1,,
SNP5217,,,1,,
SNP5218,,,1,,
SNP5219,,,1,,
SNP5220,,,1,,
SNP5221,,,1,,
SNP5222,,,1,,
SNP5223,,,1,,
SNP5224,,,1,,
SNP5225,,,1,,
SNP5226,,,1,,
SNP5227,,,1,,
SNP5228,,,1,,
SNP5229,,,1,,
SNP5230,,,1,,
SNP5231,,,1,,
SNP5232,,,1,,
SNP5233,,,1,,
SNP5234,,,1,,
SNP5235,,,1,,
SNP5236,,,1,,
SNP5237,,,1,,
SNP5238,,,1,,
SNP5239,,,1,,
SNP5240,,,1,,
SNP5241,,,1,,
SNP5242,,,1,,
SNP5243,,,1,,
SNP5244,,,1,,
SNP5245,,,1,,
SNP5246,,,1,,
SNP5247,,,1,,
SNP5248,,,1,,
SNP5249,,,1,,
SNP5250,,,1,,
SNP5251,,,1,,
SNP5252,,,1,,
SNP5253,,,1,,
SNP5254,,,1,,
SNP5255,,,1,,
SNP5256,,,1,,
SNP5257,,,1,,
SNP5258,,,1,,
SNP5259,,,1,,
SNP5260,,,1,,
SNP5261,,,1,,
SNP5262,,,1,,
SNP5263,,,1,,
SNP5264,,,1,,
SNP5265,,,1,,
SNP5266,,,1,,
SNP5267,,,1,,
SNP5268,,,1,,
SNP5269,,,1,,
SNP5270,,,1,,
SNP5271,,,1,,
SNP5272,,,1,,
SNP5273,,,1,,
SNP5274,,,1,,
SNP5275,,,1,,
SNP5276,,,1,,
SNP5277,,,1,,
SNP5278,,,1,,
SNP5279,,,1,,
SNP5280,,,1,,
SNP5281,,,1,,
SNP5282,,,1,,
SNP5283,,,1,,
SNP5284,,,1,,
SNP5285,,,1,,
SNP5286,,,1,,
SNP5287,,,1,,
SNP5288,,,1,,
SNP5289,,,1,,
SNP5290,,,1,,
SNP5291,,,1,,
SNP5292,,,1,,
SNP5293,,,1,,
SNP5294,,,1,,
SNP5295,,,1,,
SNP5296,,,1,,
SNP5297,,,1,,
SNP5298,,,1,,
SNP5299,,,1,,
SNP5300,,,1,,
SNP5301,,,1,,
SNP5302,,,1,,
SNP5303,,,1,,
SNP5304,,,1,,
SNP5305,,,1,,
SNP5306,,,1,,
SNP5307,,,1,,
SNP5308,,,1,,
SNP5309,,,1,,
SNP5310,,,1,,
SNP5311,,,1,,
SNP5312,,,1,,
SNP5313,,,1,,
SNP5314,,,1,,
SNP5315,,,1,,
SNP5316,,,1,,
SNP5317,,,1,,
SNP5318,,,1,,
SNP5319,,,1,,
SNP5320,,,1,,
SNP5321,,,1,,
SNP5322,,,1,,
SNP5323,,,1,,
SNP5324,,,1,,
SNP5325,,,1,,
SNP5326,,,1,,
SNP5327,,,1,,
SNP5328,,,1,,
SNP5329,,,1,,
SNP5330,,,1,,
SNP5331,,,1,,
SNP5332,,,1,,
SNP5333,,,1,,
SNP5334,,,1,,
SNP5335,,,1,,
SNP5336,,,1,,
SNP5337,,,1,,
SNP5338,,,1,,
SNP5339,,,1,,
SNP5340,,,1,,
SNP5341,,,1,,
SNP5342,,,1,,
SNP5343,,,1,,
SNP5344,,,1,,
SNP5345,,,1,,
SNP5346,,,1,,
SNP5347,,,1,,
SNP5348,,,1,,
SNP5349,,,1,,
SNP5350,,,1,,
SNP5351,,,1,,
SNP5352,,,1,,
SNP5353,,,1,,
SNP5354,,,1,,
SNP5355,,,1,,
SNP5356,,,1,,
SNP5357,,,1,,
SNP5358,,,1,,
SNP5359,,,1,,
SNP5360,,,1,,
SNP5361,,,1,,
SNP5362,,,1,,
SNP5363,,,1,,
SNP5364,,,1,,
SNP5365,,,1,,
SNP5366,,,1,,
SNP5367,,,1,,
SNP5368,,,1,,
SNP5369,,,1,,
SNP5370,,,1,,
SNP5371,,,1,,
SNP5372,,,1,,
SNP5373,,,1,,
SNP5374,,,1,,
SNP5375,,,1,,
SNP5376,,,1,,
SNP5377,,,1,,
SNP5378,,,1,,
SNP5379,,,1,,
SNP5380,,,1,,
SNP5381,,,1,,
SNP5382,,,1,,
SNP5383,,,1,,
SNP5384,,,1,,
SNP5385,,,1,,
SNP5386,,,1,,
SNP5387,,,1,,
SNP5388,,,1,,
SNP5389,,,1,,
SNP5390,,,1,,
SNP5391,,,1,,
SNP5392,,,1,,
SNP5393,,,1,,
SNP5394,,,1,,
SNP5395,,,1,,
SNP5396,,,1,,
SNP5397,,,1,,
SNP5398,,,1,,
SNP5399,,,1,,
SNP5400,,,1,,
SNP5401,,,1,,
SNP5402,,,1,,
SNP5403,,,1,,
SNP5404,,,1,,
SNP5405,,,1,,
SNP5406,,,1,,
SNP5407,,,1,,
SNP5408,,,1,,
SNP5409,,,1,,
SNP5410,,,1,,
SNP5411,,,1,,
SNP5412,,,1,,
SNP5413,,,1,,
SNP5414,,,1,,
SNP5415,,,1,,
SNP5416,,,1,,
SNP5417,,,1,,
SNP5418,,,1,,
SNP5419,,,1,,
SNP5420,,,1,,
SNP5421,,,1,,
SNP5422,,,1,,
SNP5423,,,1,,
SNP5424,,,1,,
SNP5425,,,1,,
SNP5426,,,1,,
SNP5427,,,1,,
SNP5428,,,1,,
SNP5429,,,1,,
SNP5430,,,1,,
SNP5431,,,1,,
SNP5432,,,1,,
SNP5433,,,1,,
SNP5434,,,1,,
SNP5435,,,1,,
SNP5436,,,1,,
SNP5437,,,1,,
SNP5438,,,1,,
SNP5439,,,1,,
SNP5440,,,1,,
SNP5441,,,1,,
SNP5442,,,1,,
SNP5443,,,1,,
SNP5444,,,1,,
SNP5445,,,1,,
SNP5446,,,1,,
SNP5447,,,1,,
SNP5448,,,1,,
SNP5449,,,1,,
SNP5450,,,1,,
SNP5451,,,1,,
SNP5452,,,1,,
SNP5453,,,1,,
SNP5454,,,1,,
SNP5455,,,1,,
SNP5456,,,1,,
SNP5457,,,1,,
SNP5458,,,1,,
SNP5459,,,1,,
SNP5460,,,1,,
SNP5461,,,1,,
SNP5462,,,1,,
SNP5463,,,1,,
SNP5464,,,1,,
SNP5465,,,1,,
SNP5466,,,1,,
SNP5467,,,1,,
SNP5468,,,1,,
SNP5469,,,1,,
SNP5470,,,1,,
SNP5471,,,1,,
SNP5472,,,1,,
SNP5473,,,1,,
SNP5474,,,1,,
SNP5475,,,1,,
SNP5476,,,1,,
SNP5477,,,1,,
SNP5478,,,1,,
SNP5479,,,1,,
SNP5480,,,1,,
SNP5481,,,1,,
SNP5482,,,1,,
SNP5483,,,1,,
SNP5484,,,1,,
SNP5485,,,1,,
SNP5486,,,1,,
SNP5487,,,1,,
SNP5488,,,1,,
SNP5489,,,1,,
SNP5490,,,1,,
SNP5491,,,1,,
SNP5492,,,1,,
SNP5493,,,1,,
SNP5494,,,1,,
SNP5495,,,1,,
SNP5496,,,1,,
SNP5497,,,1,,
SNP5498,,,1,,
SNP5499,,,1,,
SNP5500,,,1,,
SNP5501,,,1,,
SNP5502,,,1,,
SNP5503,,,1,,
SNP5504,,,1,,
SNP5505,,,1,,
SNP5506,,,1,,
SNP5507,,,1,,
SNP5508,,,1,,
SNP5509,,,1,,
SNP5510,,,1,,
SNP5511,,,1,,
SNP5512,,,1,,
SNP5513,,,1,,
SNP5514,,,1,,
SNP5515,,,1,,
SNP5516,,,1,,
SNP5517,,,1,,
SNP5518,,,1,,
SNP5519,,,1,,
SNP5520,,,1,,
SNP5521,,,1,,
SNP5522,,,1,,
SNP5523,,,1,,
SNP5524,,,1,,
SNP5525,,,1,,
SNP5526,,,1,,
SNP5527,,,1,,
SNP5528,,,1,,
SNP5529,,,1,,
SNP5530,,,1,,
SNP5531,,,1,,
SNP5532,,,1,,
SNP5533,,,1,,
SNP5534,,,1,,
SNP5535,,,1,,
SNP5536,,,1,,
SNP5537,,,1,,
SNP5538,,,1,,
SNP5539,,,1,,
SNP5540,,,1,,
SNP5541,,,1,,
SNP5542,,,1,,
SNP5543,,,1,,
SNP5544,,,1,,
SNP5545,,,1,,
SNP5546,,,1,,
SNP5547,,,1,,
SNP5548,,,1,,
SNP5549,,,1,,
SNP5550,,,1,,
SNP5551,,,1,,
SNP5552,,,1,,
SNP5553,,,1,,
SNP5554,,,1,,
SNP5555,,,1,,
SNP5556,,,1,,
SNP5557,,,1,,
SNP5558,,,1,,
SNP5559,,,1,,
SNP5560,,,1,,
SNP5561,,,1,,
SNP5562,,,1,,
SNP5563,,,1,,
SNP5564,,,1,,
SNP5565,,,1,,
SNP5566,,,1,,
SNP5567,,,1,,
SNP5568,,,1,,
SNP5569,,,1,,
SNP5570,,,1,,
SNP5571,,,1,,
SNP5572,,,1,,
SNP5573,,,1,,
SNP5574,,,1,,
SNP5575,,,1,,
SNP5576,,,1,,
SNP5577,,,1,,
SNP5578,,,1,,
SNP5579,,,1,,
SNP5580,,,1,,
SNP5581,,,1,,
SNP5582,,,1,,
SNP5583,,,1,,
SNP5584,,,1,,
SNP5585,,,1,,
SNP5586,,,1,,
SNP5587,,,1,,
SNP5588,,,1,,
SNP5589,,,1,,
SNP5590,,,1,,
SNP5591,,,1,,
SNP5592,,,1,,
SNP5593,,,1,,
SNP5594,,,1,,
SNP5595,,,1,,
SNP5596,,,1,,
SNP5597,,,1,,
SNP5598,,,1,,
SNP5599,,,1,,
SNP5600,,,1,,
SNP5601,,,1,,
SNP5602,,,1,,
SNP5603,,,1,,
SNP5604,,,1,,
SNP5605,,,1,,
SNP5606,,,1,,
SNP5607,,,1,,
SNP5608,,,1,,
SNP5609,,,1,,
SNP5610,,,1,,
SNP5611,,,1,,
SNP5612,,,1,,
SNP5613,,,1,,
SNP5614,,,1,,
SNP5615,,,1,,
SNP5616,,,1,,
SNP5617,,,1,,
SNP5618,,,1,,
SNP5619,,,1,,
SNP5620,,,1,,
SNP5621,,,1,,
SNP5622,,,1,,
SNP5623,,,1,,
SNP5624,,,1,,
SNP5625,,,1,,
SNP5626,,,1,,
SNP5627,,,1,,
SNP5628,,,1,,
SNP5629,,,1,,
SNP5630,,,1,,
SNP5631,,,1,,
SNP5632,,,1,,
SNP5633,,,1,,
SNP5634,,,1,,
SNP5635,,,1,,
SNP5636,,,1,,
SNP5637,,,1,,
SNP5638,,,1,,
SNP5639,,,1,,
SNP5640,,,1,,
SNP5641,,,1,,
SNP5642,,,1,,
SNP5643,,,1,,
SNP5644,,,1,,
SNP5645,,,1,,
SNP5646,,,1,,
SNP5647,,,1,,
SNP5648,,,1,,
SNP5649,,,1,,
SNP5650,,,1,,
SNP5651,,,1,,
SNP5652,,,1,,
SNP5653,,,1,,
SNP5654,,,1,,
SNP5655,,,1,,
SNP5656,,,1,,
SNP5657,,,1,,
SNP5658,,,1,,
SNP5659,,,1,,
SNP5660,,,1,,
SNP5661,,,1,,
SNP5662,,,1,,
SNP5663,,,1,,
SNP5664,,,1,,
SNP5665,,,1,,
SNP5666,,,1,,
SNP5667,,,1,,
SNP5668,,,1,,
SNP5669,,,1,,
SNP5670,,,1,,
SNP5671,,,1,,
SNP5672,,,1,,
SNP5673,,,1,,
SNP5674,,,1,,
SNP5675,,,1,,
SNP5676,,,1,,
SNP5677,,,1,,
SNP5678,,,1,,
SNP5679,,,1,,
SNP5680,,,1,,
SNP5681,,,1,,
SNP5682,,,1,,
SNP5683,,,1,,
SNP5684,,,1,,
SNP5685,,,1,,
SNP5686,,,1,,
SNP5687,,,1,,
SNP5688,,,1,,
SNP5689,,,1,,
SNP5690,,,1,,
SNP5691,,,1,,
SNP5692,,,1,,
SNP5693,,,1,,
SNP5694,,,1,,
SNP5695,,,1,,
SNP5696,,,1,,
SNP5697,,,1,,
SNP5698,,,1,,
SNP5699,,,1,,
SNP5700,,,1,,
SNP5701,,,1,,
SNP5702,,,1,,
SNP5703,,,1,,
SNP5704,,,1,,
SNP5705,,,1,,
SNP5706,,,1,,
SNP5707,,,1,,
SNP5708,,,1,,
SNP5709,,,1,,
SNP5710,,,1,,
SNP5711,,,1,,
SNP5712,,,1,,
SNP5713,,,1,,
SNP5714,,,1,,
SNP5715,,,1,,
SNP5716,,,1,,
SNP5717,,,1,,
SNP5718,,,1,,
SNP5719,,,1,,
SNP5720,,,1,,
SNP5721,,,1,,
SNP5722,,,1,,
SNP5723,,,1,,
SNP5724,,,1,,
SNP5725,,,1,,
SNP5726,,,1,,
SNP5727,,,1,,
SNP5728,,,1,,
SNP5729,,,1,,
SNP5730,,,1,,
SNP5731,,,1,,
SNP5732,,,1,,
SNP5733,,,1,,
SNP5734,,,1,,
SNP5735,,,1,,
SNP5736,,,1,,
SNP5737,,,1,,
SNP5738,,,1,,
SNP5739,,,1,,
SNP5740,,,1,,
SNP5741,,,1,,
SNP5742,,,1,,
SNP5743,,,1,,
SNP5744,,,1,,
SNP5745,,,1,,
SNP5746,,,1,,
SNP5747,,,1,,
SNP5748,,,1,,
SNP5749,,,1,,
SNP5750,,,1,,
SNP5751,,,1,,
SNP5752,,,1,,
SNP5753,,,1,,
SNP5754,,,1,,
SNP5755,,,1,,
SNP5756,,,1,,
SNP5757,,,1,,
SNP5758,,,1,,
SNP5759,,,1,,
SNP5760,,,1,,
SNP5761,,,1,,
SNP5762,,,1,,
SNP5763,,,1,,
SNP5764,,,1,,
SNP5765,,,1,,
SNP5766,,,1,,
SNP5767,,,1,,
SNP5768,,,1,,
SNP5769,,,1,,
SNP5770,,,1,,
SNP5771,,,1,,
SNP5772,,,1,,
SNP5773,,,1,,
SNP5774,,,1,,
SNP5775,,,1,,
SNP5776,,,1,,
SNP5777,,,1,,
SNP5778,,,1,,
SNP5779,,,1,,
SNP5780,,,1,,
SNP5781,,,1,,
SNP5782,,,1,,
SNP5783,,,1,,
SNP5784,,,1,,
SNP5785,,,1,,
SNP5786,,,1,,
SNP5787,,,1,,
SNP5788,,,1,,
SNP5789,,,1,,
SNP5790,,,1,,
SNP5791,,,1,,
SNP5792,,,1,,
SNP5793,,,1,,
SNP5794,,,1,,
SNP5795,,,1,,
SNP5796,,,1,,
SNP5797,,,1,,
SNP5798,,,1,,
SNP5799,,,1,,
SNP5800,,,1,,
SNP5801,,,1,,
SNP5802,,,1,,
SNP5803,,,1,,
SNP5804,,,1,,
SNP5805,,,1,,
SNP5806,,,1,,
SNP5807,,,1,,
SNP5808,,,1,,
SNP5809,,,1,,
SNP5810,,,1,,
SNP5811,,,1,,
SNP5812,,,1,,
SNP5813,,,1,,
SNP5814,,,1,,
SNP5815,,,1,,
SNP5816,,,1,,
SNP5817,,,1,,
SNP5818,,,1,,
SNP5819,,,1,,
SNP5820,,,1,,
SNP5821,,,1,,
SNP5822,,,1,,
SNP5823,,,1,,
SNP5824,,,1,,
SNP5825,,,1,,
SNP5826,,,1,,
SNP5827,,,1,,
SNP5828,,,1,,
SNP5829,,,1,,
SNP5830,,,1,,
SNP5831,,,1,,
SNP5832,,,1,,
SNP5833,,,1,,
SNP5834,,,1,,
SNP5835,,,1,,
SNP5836,,,1,,
SNP5837,,,1,,
SNP5838,,,1,,
SNP5839,,,1,,
SNP5840,,,1,,
SNP5841,,,1,,
SNP5842,,,1,,
SNP5843,,,1,,
SNP5844,,,1,,
SNP5845,,,1,,
SNP5846,,,1,,
SNP5847,,,1,,
SNP5848,,,1,,
SNP5849,,,1,,
SNP5850,,,1,,
SNP5851,,,1,,
SNP5852,,,1,,
SNP5853,,,1,,
SNP5854,,,1,,
SNP5855,,,1,,
SNP5856,,,1,,
SNP5857,,,1,,
SNP5858,,,1,,
SNP5859,,,1,,
SNP5860,,,1,,
SNP5861,,,1,,
SNP5862,,,1,,
SNP5863,,,1,,
SNP5864,,,1,,
SNP5865,,,1,,
SNP5866,,,1,,
SNP5867,,,1,,
SNP5868,,,1,,
SNP5869,,,1,,
SNP5870,,,1,,
SNP5871,,,1,,
SNP5872,,,1,,
SNP5873,,,1,,
SNP5874,,,1,,
SNP5875,,,1,,
SNP5876,,,1,,
SNP5877,,,1,,
SNP5878,,,1,,
SNP5879,,,1,,
SNP5880,,,1,,
SNP5881,,,1,,
SNP5882,,,1,,
SNP5883,,,1,,
SNP5884,,,1,,
SNP5885,,,1,,
SNP5886,,,1,,
SNP5887,,,1,,
SNP5888,,,1,,
SNP5889,,,1,,
SNP5890,,,1,,
SNP5891,,,1,,
SNP5892,,,1,,
SNP5893,,,1,,
SNP5894,,,1,,
SNP5895,,,1,,
SNP5896,,,1,,
SNP5897,,,1,,
SNP5898,,,1,,
SNP5899,,,1,,
SNP5900,,,1,,
SNP5901,,,1,,
SNP5902,,,1,,
SNP5903,,,1,,
SNP5904,,,1,,
SNP5905,,,1,,
SNP5906,,,1,,
SNP5907,,,1,,
